Word,Nmorph_ELP,LLM_Predicted_Estimate,Signed_Discrepancy_GPT_minus_NMorph,Absolute_Discrepancy,Transparency_Proximity_0_1,Undersegmentation,Oversegmentation
megalomaniacs,3,3,0,0,1,0,0
megaphones,3,3,0,0,1,0,0
megatons,3,3,0,0,1,0,0
MELANESIAN,3,3,0,0,1,0,0
meliorations,3,3,0,0,1,0,0
mellifluous,3,3,0,0,1,0,0
melodically,3,3,0,0,1,0,0
melodies,3,3,0,0,1,0,0
melodious,3,3,0,0,1,0,0
melodramas,3,3,0,0,1,0,0
melodramatic,3,3,0,0,1,0,0
meltingly,3,3,0,0,1,0,0
memberships,3,3,0,0,1,0,0
memorably,3,3,0,0,1,0,0
memorandums,3,3,0,0,1,0,0
memorial,3,2,-1,1,0.5,1,0
memories,3,2,-1,1,0.5,1,0
memorization,3,3,0,0,1,0,0
memorized,3,3,0,0,1,0,0
memorizes,3,3,0,0,1,0,0
memorizing,3,3,0,0,1,0,0
menacingly,3,3,0,0,1,0,0
mendaciously,3,3,0,0,1,0,0
mendacities,3,3,0,0,1,0,0
MENDELSSOHN'S,3,2,-1,1,0.5,1,0
menders,3,3,0,0,1,0,0
mendicants,3,3,0,0,1,0,0
menstruated,3,3,0,0,1,0,0
menstruates,3,3,0,0,1,0,0
menstruating,3,3,0,0,1,0,0
menstruation,3,3,0,0,1,0,0
mentalities,3,3,0,0,1,0,0
mentholated,3,3,0,0,1,0,0
mercerized,3,3,0,0,1,0,0
mercerizes,3,3,0,0,1,0,0
mercerizing,3,3,0,0,1,0,0
mercifully,3,3,0,0,1,0,0
mercifulness,3,3,0,0,1,0,0
mercilessly,3,3,0,0,1,0,0
mercilessness,3,3,0,0,1,0,0
mercurially,3,3,0,0,1,0,0
mergers,3,2,-1,1,0.5,1,0
meritocracies,3,4,1,1,0.5,0,1
meritoriously,3,4,1,1,0.5,0,1
merrymaker,3,3,0,0,1,0,0
merrymaking,3,3,0,0,1,0,0
MERTON'S,3,2,-1,1,0.5,1,0
mesmerists,3,3,0,0,1,0,0
mesmerized,3,3,0,0,1,0,0
mesmerizes,3,3,0,0,1,0,0
mesmerizing,3,3,0,0,1,0,0
messier,3,2,-1,1,0.5,1,0
messiest,3,2,-1,1,0.5,1,0
messily,3,2,-1,1,0.5,1,0
messiness,3,2,-1,1,0.5,1,0
metabolic,3,3,0,0,1,0,0
metabolism,3,3,0,0,1,0,0
METABOLITE,3,3,0,0,1,0,0
metabolize,3,3,0,0,1,0,0
metallurgist,3,3,0,0,1,0,0
metallurgy,3,3,0,0,1,0,0
metalworker,3,3,0,0,1,0,0
metalworking,3,3,0,0,1,0,0
metamorphic,3,3,0,0,1,0,0
metamorphose,3,3,0,0,1,0,0
metamorphosis,3,3,0,0,1,0,0
metaphors,3,3,0,0,1,0,0
metaphysic,3,3,0,0,1,0,0
metaphysics,3,3,0,0,1,0,0
meteorically,3,3,0,0,1,0,0
meteorites,3,3,0,0,1,0,0
METEORITIC,3,3,0,0,1,0,0
meteorological,3,3,0,0,1,0,0
meteorologist,3,3,0,0,1,0,0
meteorology,3,3,0,0,1,0,0
methodical,3,2,-1,1,0.5,1,0
methodically,3,3,0,0,1,0,0
Methodists,3,3,0,0,1,0,0
methodology,3,3,0,0,1,0,0
methylated,3,3,0,0,1,0,0
metrical,3,2,-1,1,0.5,1,0
metricate,3,2,-1,1,0.5,1,0
metricize,3,2,-1,1,0.5,1,0
metropolises,3,3,0,0,1,0,0
mezzotints,3,3,0,0,1,0,0
mickeys,3,2,-1,1,0.5,1,0
Mickey's,3,2,-1,1,0.5,1,0
microcosms,3,3,0,0,1,0,0
microdots,3,3,0,0,1,0,0
microfiches,3,3,0,0,1,0,0
microfilmed,3,3,0,0,1,0,0
microfilming,3,3,0,0,1,0,0
microfilms,3,3,0,0,1,0,0
MICROFOSSILS,3,3,0,0,1,0,0
MICROMETEORITE,3,3,0,0,1,0,0
micrometers,3,3,0,0,1,0,0
microns,3,2,-1,1,0.5,1,0
microorganism,3,3,0,0,1,0,0
microphones,3,3,0,0,1,0,0
microphoning,3,3,0,0,1,0,0
microscopes,3,3,0,0,1,0,0
microscopic,3,3,0,0,1,0,0
microscopy,3,3,0,0,1,0,0
microseconds,3,3,0,0,1,0,0
microwaves,3,3,0,0,1,0,0
middlebrows,3,2,-1,1,0.5,1,0
middleweight,3,2,-1,1,0.5,1,0
middlings,3,3,0,0,1,0,0
Midlands,3,3,0,0,1,0,0
midpoints,3,3,0,0,1,0,0
midriffs,3,3,0,0,1,0,0
midshipman,3,3,0,0,1,0,0
midshipmen,3,3,0,0,1,0,0
midships,3,2,-1,1,0.5,1,0
Midwestern,3,3,0,0,1,0,0
midwifery,3,3,0,0,1,0,0
midwives,3,3,0,0,1,0,0
mightier,3,2,-1,1,0.5,1,0
mightiest,3,3,0,0,1,0,0
mightily,3,2,-1,1,0.5,1,0
migrants,3,3,0,0,1,0,0
migrated,3,3,0,0,1,0,0
migrates,3,2,-1,1,0.5,1,0
migrating,3,3,0,0,1,0,0
migration,3,2,-1,1,0.5,1,0
migratory,3,2,-1,1,0.5,1,0
mileages,3,2,-1,1,0.5,1,0
milers,3,2,-1,1,0.5,1,0
milestones,3,3,0,0,1,0,0
militancy,3,2,-1,1,0.5,1,0
militantly,3,3,0,0,1,0,0
militants,3,3,0,0,1,0,0
militarily,3,3,0,0,1,0,0
militaristic,3,3,0,0,1,0,0
militarists,3,3,0,0,1,0,0
militarist's,3,3,0,0,1,0,0
militarization,3,3,0,0,1,0,0
militarized,3,3,0,0,1,0,0
militarizes,3,3,0,0,1,0,0
militarizing,3,3,0,0,1,0,0
MILITATED,3,3,0,0,1,0,0
milkers,3,3,0,0,1,0,0
milkier,3,2,-1,1,0.5,1,0
milkiest,3,2,-1,1,0.5,1,0
milkiness,3,3,0,0,1,0,0
milkmaids,3,3,0,0,1,0,0
milkshakes,3,3,0,0,1,0,0
milksops,3,3,0,0,1,0,0
millenarian,3,3,0,0,1,0,0
millenium,3,2,-1,1,0.5,1,0
millennia,3,2,-1,1,0.5,1,0
millennium,3,2,-1,1,0.5,1,0
millers,3,3,0,0,1,0,0
Miller's,3,2,-1,1,0.5,1,0
millibars,3,3,0,0,1,0,0
milligrams,3,3,0,0,1,0,0
millilitres,3,3,0,0,1,0,0
millimetres,3,3,0,0,1,0,0
millionaires,3,3,0,0,1,0,0
millionths,3,3,0,0,1,0,0
millipedes,3,3,0,0,1,0,0
MILLIVOLTMETER,3,3,0,0,1,0,0
millponds,3,3,0,0,1,0,0
millstones,3,3,0,0,1,0,0
millwheels,3,3,0,0,1,0,0
millwrights,3,3,0,0,1,0,0
milords,3,2,-1,1,0.5,1,0
Miltonic,3,3,0,0,1,0,0
Milton's,3,2,-1,1,0.5,1,0
mimeographed,3,3,0,0,1,0,0
mimeographing,3,3,0,0,1,0,0
mimeographs,3,3,0,0,1,0,0
mincers,3,2,-1,1,0.5,1,0
mincingly,3,3,0,0,1,0,0
minders,3,3,0,0,1,0,0
mindfully,3,3,0,0,1,0,0
mindfulness,3,3,0,0,1,0,0
mindlessly,3,3,0,0,1,0,0
mindlessness,3,3,0,0,1,0,0
minefields,3,3,0,0,1,0,0
minelaying,3,3,0,0,1,0,0
mineralized,3,3,0,0,1,0,0
mineralogist,3,3,0,0,1,0,0
mineralogy,3,3,0,0,1,0,0
miners,3,2,-1,1,0.5,1,0
minesweeper,3,3,0,0,1,0,0
minesweeping,3,3,0,0,1,0,0
miniaturists,3,3,0,0,1,0,0
minibuses,3,3,0,0,1,0,0
minimally,3,3,0,0,1,0,0
minimized,3,3,0,0,1,0,0
minimizes,3,3,0,0,1,0,0
minimizing,3,3,0,0,1,0,0
minimums,3,2,-1,1,0.5,1,0
ministerially,3,3,0,0,1,0,0
ministrants,3,3,0,0,1,0,0
ministrations,3,3,0,0,1,0,0
ministries,3,3,0,0,1,0,0
minorities,3,3,0,0,1,0,0
miraculously,3,3,0,0,1,0,0
mirier,3,2,-1,1,0.5,1,0
mirthfully,3,3,0,0,1,0,0
misadvised,3,3,0,0,1,0,0
misadvises,3,3,0,0,1,0,0
misadvising,3,3,0,0,1,0,0
misalliance,3,3,0,0,1,0,0
misanthropes,3,3,0,0,1,0,0
misanthropic,3,3,0,0,1,0,0
misanthropist,3,3,0,0,1,0,0
misanthropy,3,3,0,0,1,0,0
misapplied,3,3,0,0,1,0,0
misapplies,3,3,0,0,1,0,0
misapplying,3,3,0,0,1,0,0
misapprehend,3,3,0,0,1,0,0
misbehaved,3,3,0,0,1,0,0
misbehaves,3,3,0,0,1,0,0
misbehaving,3,3,0,0,1,0,0
misbehavior,3,3,0,0,1,0,0
misbehaviour,3,3,0,0,1,0,0
misbranded,3,3,0,0,1,0,0
miscalculate,3,3,0,0,1,0,0
miscalled,3,3,0,0,1,0,0
miscalling,3,3,0,0,1,0,0
miscalls,3,3,0,0,1,0,0
miscarriage,3,2,-1,1,0.5,1,0
miscarried,3,3,0,0,1,0,0
miscarries,3,3,0,0,1,0,0
miscarrying,3,3,0,0,1,0,0
miscasting,3,3,0,0,1,0,0
miscasts,3,3,0,0,1,0,0
miscellaneously,3,4,1,1,0.5,0,1
miscellaneousness,3,4,1,1,0.5,0,1
mischances,3,3,0,0,1,0,0
mischievously,3,3,0,0,1,0,0
mischievousness,3,3,0,0,1,0,0
misconceive,3,2,-1,1,0.5,1,0
misconduct,3,2,-1,1,0.5,1,0
misconstrued,3,3,0,0,1,0,0
misconstrues,3,3,0,0,1,0,0
misconstruing,3,3,0,0,1,0,0
miscounted,3,3,0,0,1,0,0
miscounting,3,3,0,0,1,0,0
miscounts,3,3,0,0,1,0,0
miscued,3,3,0,0,1,0,0
miscues,3,2,-1,1,0.5,1,0
miscuing,3,3,0,0,1,0,0
misdated,3,3,0,0,1,0,0
misdates,3,3,0,0,1,0,0
misdating,3,3,0,0,1,0,0
misdealing,3,3,0,0,1,0,0
misdeals,3,3,0,0,1,0,0
misdealt,3,2,-1,1,0.5,1,0
misdeeds,3,3,0,0,1,0,0
misdemeanor,3,3,0,0,1,0,0
misdemeanour,3,3,0,0,1,0,0
misdirected,3,3,0,0,1,0,0
misdirecting,3,3,0,0,1,0,0
misdirection,3,3,0,0,1,0,0
misdirects,3,3,0,0,1,0,0
misdoing,3,3,0,0,1,0,0
miserably,3,3,0,0,1,0,0
miseries,3,3,0,0,1,0,0
miserliness,3,3,0,0,1,0,0
misfired,3,3,0,0,1,0,0
misfires,3,3,0,0,1,0,0
misfiring,3,3,0,0,1,0,0
misfits,3,3,0,0,1,0,0
misfortunes,3,3,0,0,1,0,0
misgives,3,3,0,0,1,0,0
misgiving,3,3,0,0,1,0,0
misgoverned,3,3,0,0,1,0,0
misgoverning,3,3,0,0,1,0,0
misgovernment,3,3,0,0,1,0,0
misgoverns,3,3,0,0,1,0,0
misguided,3,3,0,0,1,0,0
misguides,3,3,0,0,1,0,0
misguiding,3,3,0,0,1,0,0
mishandled,3,3,0,0,1,0,0
mishandles,3,3,0,0,1,0,0
mishandling,3,3,0,0,1,0,0
mishaps,3,3,0,0,1,0,0
mishearing,3,3,0,0,1,0,0
mishears,3,2,-1,1,0.5,1,0
mishits,3,3,0,0,1,0,0
mishitting,3,3,0,0,1,0,0
misinformation,3,3,0,0,1,0,0
misinformed,3,3,0,0,1,0,0
misinforming,3,3,0,0,1,0,0
misinforms,3,3,0,0,1,0,0
misinterpretation,3,4,1,1,0.5,0,1
misinterpreted,3,3,0,0,1,0,0
misinterpreting,3,3,0,0,1,0,0
misinterprets,3,3,0,0,1,0,0
misjudged,3,3,0,0,1,0,0
misjudgement,3,3,0,0,1,0,0
misjudges,3,3,0,0,1,0,0
misjudging,3,3,0,0,1,0,0
mislaid,3,2,-1,1,0.5,1,0
mislaying,3,3,0,0,1,0,0
mislays,3,2,-1,1,0.5,1,0
misleading,3,3,0,0,1,0,0
misleads,3,3,0,0,1,0,0
mismanaged,3,3,0,0,1,0,0
mismanagement,3,3,0,0,1,0,0
mismanages,3,3,0,0,1,0,0
mismanaging,3,3,0,0,1,0,0
mismatched,3,3,0,0,1,0,0
mismatches,3,3,0,0,1,0,0
mismatching,3,3,0,0,1,0,0
misnamed,3,3,0,0,1,0,0
misnames,3,3,0,0,1,0,0
misnaming,3,3,0,0,1,0,0
misnomers,3,3,0,0,1,0,0
misogynist,3,3,0,0,1,0,0
misogyny,3,3,0,0,1,0,0
misplaced,3,3,0,0,1,0,0
misplacement,3,3,0,0,1,0,0
misplaces,3,3,0,0,1,0,0
misplacing,3,3,0,0,1,0,0
misprinted,3,3,0,0,1,0,0
misprinting,3,3,0,0,1,0,0
misprints,3,3,0,0,1,0,0
mispronounce,3,3,0,0,1,0,0
misquotation,3,3,0,0,1,0,0
misquoted,3,3,0,0,1,0,0
misquotes,3,3,0,0,1,0,0
misquoting,3,3,0,0,1,0,0
misreading,3,3,0,0,1,0,0
misreads,3,3,0,0,1,0,0
misreport,3,2,-1,1,0.5,1,0
misrepresentation,3,4,1,1,0.5,0,1
misrepresented,3,4,1,1,0.5,0,1
misrepresenting,3,4,1,1,0.5,0,1
misrepresents,3,4,1,1,0.5,0,1
misruled,3,3,0,0,1,0,0
misrules,3,3,0,0,1,0,0
misruling,3,3,0,0,1,0,0
misshapen,3,3,0,0,1,0,0
missionaries,3,3,0,0,1,0,0
misspelled,3,3,0,0,1,0,0
misspelling,3,3,0,0,1,0,0
misspells,3,3,0,0,1,0,0
misspelt,3,2,-1,1,0.5,1,0
misspending,3,3,0,0,1,0,0
misspends,3,3,0,0,1,0,0
misstated,3,3,0,0,1,0,0
misstatement,3,3,0,0,1,0,0
misstates,3,3,0,0,1,0,0
misstating,3,3,0,0,1,0,0
mistakable,3,3,0,0,1,0,0
mistaken,3,2,-1,1,0.5,1,0
mistakes,3,2,-1,1,0.5,1,0
mistaking,3,3,0,0,1,0,0
mistier,3,2,-1,1,0.5,1,0
mistiest,3,2,-1,1,0.5,1,0
mistily,3,2,-1,1,0.5,1,0
mistimed,3,3,0,0,1,0,0
mistimes,3,3,0,0,1,0,0
mistiming,3,3,0,0,1,0,0
mistiness,3,3,0,0,1,0,0
mistranslated,3,4,1,1,0.5,0,1
mistranslates,3,3,0,0,1,0,0
mistranslating,3,3,0,0,1,0,0
mistranslation,3,4,1,1,0.5,0,1
mistrial,3,2,-1,1,0.5,1,0
mistrusted,3,3,0,0,1,0,0
mistrustful,3,3,0,0,1,0,0
mistrusting,3,3,0,0,1,0,0
mistrusts,3,3,0,0,1,0,0
misunderstanding,3,3,0,0,1,0,0
misunderstands,3,4,1,1,0.5,0,1
misused,3,3,0,0,1,0,0
misuses,3,3,0,0,1,0,0
misusing,3,3,0,0,1,0,0
mixers,3,2,-1,1,0.5,1,0
mixtures,3,2,-1,1,0.5,1,0
mizzenmasts,3,3,0,0,1,0,0
moaners,3,3,0,0,1,0,0
MOBCAPS,3,2,-1,1,0.5,1,0
mobilization,3,3,0,0,1,0,0
mobilized,3,3,0,0,1,0,0
mobilizes,3,3,0,0,1,0,0
mobilizing,3,3,0,0,1,0,0
mobsters,3,3,0,0,1,0,0
mockeries,3,3,0,0,1,0,0
mockers,3,3,0,0,1,0,0
mockingbird,3,2,-1,1,0.5,1,0
mockingly,3,3,0,0,1,0,0
modality,3,3,0,0,1,0,0
modally,3,2,-1,1,0.5,1,0
modals,3,2,-1,1,0.5,1,0
modellers,3,3,0,0,1,0,0
moderated,3,3,0,0,1,0,0
moderately,3,3,0,0,1,0,0
moderates,3,2,-1,1,0.5,1,0
moderating,3,3,0,0,1,0,0
moderation,3,3,0,0,1,0,0
moderator,3,2,-1,1,0.5,1,0
modernisms,3,3,0,0,1,0,0
modernistic,3,3,0,0,1,0,0
modernists,3,3,0,0,1,0,0
modernization,3,3,0,0,1,0,0
modernized,3,3,0,0,1,0,0
modernizes,3,3,0,0,1,0,0
modernizing,3,3,0,0,1,0,0
modifications,3,4,1,1,0.5,0,1
modifiers,3,3,0,0,1,0,0
modishly,3,3,0,0,1,0,0
modulated,3,3,0,0,1,0,0
modulates,3,3,0,0,1,0,0
modulating,3,3,0,0,1,0,0
modulation,3,3,0,0,1,0,0
Mohammedanism,3,3,0,0,1,0,0
Mohammedans,3,3,0,0,1,0,0
moistened,3,3,0,0,1,0,0
moistening,3,3,0,0,1,0,0
moistens,3,3,0,0,1,0,0
moisturize,3,2,-1,1,0.5,1,0
molehills,3,3,0,0,1,0,0
Molly's,3,2,-1,1,0.5,1,0
momentarily,3,3,0,0,1,0,0
momentously,3,3,0,0,1,0,0
momentousness,3,3,0,0,1,0,0
momentums,3,2,-1,1,0.5,1,0
mommas,3,2,-1,1,0.5,1,0
monarchic,3,2,-1,1,0.5,1,0
monarchism,3,3,0,0,1,0,0
monarchist,3,3,0,0,1,0,0
monarchs,3,2,-1,1,0.5,1,0
monarchy,3,2,-1,1,0.5,1,0
monasteries,3,3,0,0,1,0,0
monastically,3,3,0,0,1,0,0
monasticism,3,3,0,0,1,0,0
Mondays,3,2,-1,1,0.5,1,0
Monday's,3,2,-1,1,0.5,1,0
monetized,3,3,0,0,1,0,0
monetizes,3,3,0,0,1,0,0
monetizing,3,3,0,0,1,0,0
moneybags,3,3,0,0,1,0,0
moneyboxes,3,3,0,0,1,0,0
moneychanger,3,3,0,0,1,0,0
moneylender,3,3,0,0,1,0,0
moneymaker,3,3,0,0,1,0,0
moneymaking,3,3,0,0,1,0,0
Mongolians,3,3,0,0,1,0,0
monochromes,3,3,0,0,1,0,0
MONODISPERSE,3,3,0,0,1,0,0
monogamist,3,3,0,0,1,0,0
monogamous,3,3,0,0,1,0,0
monogamy,3,2,-1,1,0.5,1,0
monogrammed,3,3,0,0,1,0,0
monograms,3,3,0,0,1,0,0
monographs,3,3,0,0,1,0,0
monolithic,3,3,0,0,1,0,0
monoliths,3,3,0,0,1,0,0
monologist,3,3,0,0,1,0,0
monologues,3,3,0,0,1,0,0
monomaniacs,3,3,0,0,1,0,0
monomanias,3,3,0,0,1,0,0
monophthongs,3,3,0,0,1,0,0
monoplanes,3,3,0,0,1,0,0
monopolist,3,3,0,0,1,0,0
monopolize,3,3,0,0,1,0,0
monopoly,3,2,-1,1,0.5,1,0
monorails,3,3,0,0,1,0,0
monosyllable,3,3,0,0,1,0,0
monotheist,3,3,0,0,1,0,0
monotonous,3,3,0,0,1,0,0
monotony,3,3,0,0,1,0,0
monotypes,3,3,0,0,1,0,0
monoxides,3,3,0,0,1,0,0
monstrosity,3,3,0,0,1,0,0
monstrously,3,3,0,0,1,0,0
MONTENEGRIN,3,3,0,0,1,0,0
Montgomery's,3,3,0,0,1,0,0
monthlies,3,3,0,0,1,0,0
monumentally,3,3,0,0,1,0,0
moocows,3,2,-1,1,0.5,1,0
moodier,3,2,-1,1,0.5,1,0
moodiest,3,2,-1,1,0.5,1,0
moodily,3,2,-1,1,0.5,1,0
moodiness,3,3,0,0,1,0,0
moonbeams,3,3,0,0,1,0,0
moonflowers,3,3,0,0,1,0,0
moonier,3,2,-1,1,0.5,1,0
moonlighted,3,3,0,0,1,0,0
moonlighter,3,3,0,0,1,0,0
moonlighting,3,3,0,0,1,0,0
moonlights,3,3,0,0,1,0,0
moonstones,3,3,0,0,1,0,0
moorfowls,3,3,0,0,1,0,0
moorhens,3,3,0,0,1,0,0
moorings,3,3,0,0,1,0,0
moorlands,3,3,0,0,1,0,0
moralistic,3,3,0,0,1,0,0
moralists,3,3,0,0,1,0,0
moralities,3,3,0,0,1,0,0
moralized,3,3,0,0,1,0,0
moralizer,3,3,0,0,1,0,0
moralizes,3,3,0,0,1,0,0
moralizing,3,3,0,0,1,0,0
moratoriums,3,3,0,0,1,0,0
morbidities,3,3,0,0,1,0,0
mornings,3,3,0,0,1,0,0
Moroccans,3,3,0,0,1,0,0
moronically,3,3,0,0,1,0,0
morphemes,3,3,0,0,1,0,0
morphemic,3,2,-1,1,0.5,1,0
morphemics,3,3,0,0,1,0,0
MORPHOLOGIC,3,2,-1,1,0.5,1,0
morphology,3,3,0,0,1,0,0
mortality,3,3,0,0,1,0,0
mortally,3,2,-1,1,0.5,1,0
mortals,3,2,-1,1,0.5,1,0
mortarboards,3,3,0,0,1,0,0
mortgagees,3,3,0,0,1,0,0
mortgagors,3,3,0,0,1,0,0
morticians,3,3,0,0,1,0,0
mortification,3,3,0,0,1,0,0
mortified,3,3,0,0,1,0,0
mortifies,3,3,0,0,1,0,0
mortifying,3,3,0,0,1,0,0
Morton's,3,2,-1,1,0.5,1,0
mortuaries,3,3,0,0,1,0,0
mossier,3,2,-1,1,0.5,1,0
mossiest,3,2,-1,1,0.5,1,0
mothballs,3,3,0,0,1,0,0
motherliness,3,3,0,0,1,0,0
mothproofed,3,3,0,0,1,0,0
mothproofing,3,3,0,0,1,0,0
mothproofs,3,3,0,0,1,0,0
motionlessly,3,3,0,0,1,0,0
motionlessness,3,3,0,0,1,0,0
motivated,3,3,0,0,1,0,0
motivates,3,3,0,0,1,0,0
motivating,3,3,0,0,1,0,0
motorbikes,3,3,0,0,1,0,0
motorboats,3,3,0,0,1,0,0
motorcars,3,3,0,0,1,0,0
motorcycles,3,3,0,0,1,0,0
motorcyclist,3,3,0,0,1,0,0
motorists,3,3,0,0,1,0,0
motorized,3,3,0,0,1,0,0
motorizes,3,3,0,0,1,0,0
motorizing,3,3,0,0,1,0,0
motorways,3,3,0,0,1,0,0
mouldered,3,3,0,0,1,0,0
mouldering,3,3,0,0,1,0,0
moulders,3,3,0,0,1,0,0
mouldier,3,2,-1,1,0.5,1,0
mouldiest,3,3,0,0,1,0,0
mouldiness,3,3,0,0,1,0,0
mouldings,3,3,0,0,1,0,0
mountaineered,3,3,0,0,1,0,0
mountaineering,3,3,0,0,1,0,0
mountaineers,3,3,0,0,1,0,0
mountainously,3,3,0,0,1,0,0
mountainsides,3,3,0,0,1,0,0
mountaintops,3,3,0,0,1,0,0
Mounties,3,2,-1,1,0.5,1,0
mountings,3,3,0,0,1,0,0
mourners,3,3,0,0,1,0,0
mournfully,3,3,0,0,1,0,0
mournfulness,3,3,0,0,1,0,0
mousers,3,3,0,0,1,0,0
mousetraps,3,3,0,0,1,0,0
mousier,3,2,-1,1,0.5,1,0
mousiest,3,2,-1,1,0.5,1,0
mouthfuls,3,3,0,0,1,0,0
mouthorgans,3,3,0,0,1,0,0
mouthpieces,3,3,0,0,1,0,0
mouthwashes,3,3,0,0,1,0,0
movables,3,3,0,0,1,0,0
movably,3,2,-1,1,0.5,1,0
movements,3,3,0,0,1,0,0
movers,3,3,0,0,1,0,0
movies,3,2,-1,1,0.5,1,0
movingly,3,3,0,0,1,0,0
mowers,3,3,0,0,1,0,0
muckheaps,3,3,0,0,1,0,0
muckier,3,2,-1,1,0.5,1,0
muckiest,3,2,-1,1,0.5,1,0
muckraked,3,3,0,0,1,0,0
muckrakes,3,3,0,0,1,0,0
muckraking,3,3,0,0,1,0,0
muddied,3,2,-1,1,0.5,1,0
muddier,3,2,-1,1,0.5,1,0
muddies,3,2,-1,1,0.5,1,0
muddiest,3,2,-1,1,0.5,1,0
muddiness,3,3,0,0,1,0,0
MUDDLEHEADED,3,3,0,0,1,0,0
muddying,3,3,0,0,1,0,0
mudflats,3,2,-1,1,0.5,1,0
mudguards,3,3,0,0,1,0,0
mudpacks,3,3,0,0,1,0,0
mudslinger,3,3,0,0,1,0,0
mudslinging,3,3,0,0,1,0,0
mufflers,3,3,0,0,1,0,0
muggers,3,2,-1,1,0.5,1,0
muggier,3,2,-1,1,0.5,1,0
muggiest,3,2,-1,1,0.5,1,0
mugginess,3,3,0,0,1,0,0
muggings,3,3,0,0,1,0,0
mulberries,3,3,0,0,1,0,0
mulishly,3,3,0,0,1,0,0
mulishness,3,3,0,0,1,0,0
multicolored,3,3,0,0,1,0,0
multidimensional,3,4,1,1,0.5,0,1
multifariously,3,4,1,1,0.5,0,1
multifariousness,3,3,0,0,1,0,0
multilaterally,3,4,1,1,0.5,0,1
multilingual,3,3,0,0,1,0,0
MULTIMEGATON,3,3,0,0,1,0,0
multimillionaire,3,3,0,0,1,0,0
multiples,3,3,0,0,1,0,0
multiplicity,3,3,0,0,1,0,0
multiplied,3,3,0,0,1,0,0
multiplies,3,3,0,0,1,0,0
multiplying,3,3,0,0,1,0,0
multiracial,3,3,0,0,1,0,0
multitudes,3,3,0,0,1,0,0
multitudinous,3,3,0,0,1,0,0
mummeries,3,3,0,0,1,0,0
mummies,3,2,-1,1,0.5,1,0
mummified,3,3,0,0,1,0,0
mummifies,3,3,0,0,1,0,0
mummifying,3,3,0,0,1,0,0
municipalities,3,4,1,1,0.5,0,1
municipality's,3,3,0,0,1,0,0
munificently,3,3,0,0,1,0,0
murderers,3,3,0,0,1,0,0
murderer's,3,3,0,0,1,0,0
murderesses,3,3,0,0,1,0,0
murderously,3,3,0,0,1,0,0
murderousness,3,3,0,0,1,0,0
murkier,3,2,-1,1,0.5,1,0
murkiest,3,2,-1,1,0.5,1,0
murkily,3,2,-1,1,0.5,1,0
murmurings,3,3,0,0,1,0,0
muscularly,3,3,0,0,1,0,0
mushier,3,2,-1,1,0.5,1,0
mushiest,3,2,-1,1,0.5,1,0
musicality,3,3,0,0,1,0,0
musically,3,2,-1,1,0.5,1,0
musicals,3,2,-1,1,0.5,1,0
musicians,3,3,0,0,1,0,0
musician's,3,3,0,0,1,0,0
musicianship,3,3,0,0,1,0,0
musingly,3,3,0,0,1,0,0
musings,3,3,0,0,1,0,0
musketeers,3,3,0,0,1,0,0
muskier,3,2,-1,1,0.5,1,0
muskiest,3,2,-1,1,0.5,1,0
muskiness,3,3,0,0,1,0,0
muskmelons,3,3,0,0,1,0,0
muskrats,3,2,-1,1,0.5,1,0
mustier,3,2,-1,1,0.5,1,0
mustiest,3,2,-1,1,0.5,1,0
mustiness,3,2,-1,1,0.5,1,0
mutability,3,3,0,0,1,0,0
mutably,3,2,-1,1,0.5,1,0
mutants,3,3,0,0,1,0,0
mutated,3,3,0,0,1,0,0
mutates,3,2,-1,1,0.5,1,0
mutating,3,3,0,0,1,0,0
mutation,3,2,-1,1,0.5,1,0
mutilations,3,3,0,0,1,0,0
mutineers,3,3,0,0,1,0,0
mutinied,3,3,0,0,1,0,0
mutinies,3,3,0,0,1,0,0
mutinously,3,3,0,0,1,0,0
mutinying,3,3,0,0,1,0,0
mutterers,3,3,0,0,1,0,0
MYCOBACTERIA,3,3,0,0,1,0,0
mycology,3,3,0,0,1,0,0
myopically,3,3,0,0,1,0,0
mysteries,3,2,-1,1,0.5,1,0
mysterious,3,3,0,0,1,0,0
mystical,3,2,-1,1,0.5,1,0
mystically,3,3,0,0,1,0,0
mysticism,3,2,-1,1,0.5,1,0
mystics,3,2,-1,1,0.5,1,0
mystification,3,3,0,0,1,0,0
mystified,3,3,0,0,1,0,0
mystifies,3,3,0,0,1,0,0
mystifying,3,3,0,0,1,0,0
mythical,3,2,-1,1,0.5,1,0
mythologist,3,3,0,0,1,0,0
mythology,3,3,0,0,1,0,0
naggers,3,2,-1,1,0.5,1,0
nailbrushes,3,3,0,0,1,0,0
naiveties,3,3,0,0,1,0,0
nameplates,3,3,0,0,1,0,0
namesakes,3,3,0,0,1,0,0
Namibians,3,3,0,0,1,0,0
narcissistic,3,3,0,0,1,0,0
narcissists,3,3,0,0,1,0,0
narcotics,3,3,0,0,1,0,0
narkier,3,2,-1,1,0.5,1,0
narkiest,3,2,-1,1,0.5,1,0
narrations,3,3,0,0,1,0,0
narratives,3,3,0,0,1,0,0
narrators,3,3,0,0,1,0,0
nasalization,3,3,0,0,1,0,0
nasalized,3,3,0,0,1,0,0
nasalizes,3,3,0,0,1,0,0
nasalizing,3,3,0,0,1,0,0
NATIONALCAR,3,2,-1,1,0.5,1,0
nationalism,3,3,0,0,1,0,0
